Id,SalePrice
2735,139659.22409164635
2736,135455.70823101094
2737,123040.14555492841
2738,136596.10040567117
2739,154601.12400637084
2740,130848.47748197829
2741,141260.96620898775
2742,144823.54239508876
2743,147632.37055824738
2744,164508.84043075345
2745,137893.39799791336
2746,144584.77425030505
2747,139108.76055492574
2748,118858.94828513947
2749,129368.17378521188
2750,126704.6204667516
2751,137444.17995177576
2752,174202.59708355844
2753,134839.40916058043
2754,224125.89150127306
2755,139714.96319238745
2756,93264.53163436257
2757,71420.32418113151
2758,94555.56435482508
2759,141874.44628642563
2760,124992.90984359357
2761,144112.36946862552
2762,155275.6895494905
2763,178340.28868409013
2764,149118.88826633315
2765,279907.77881264704
2766,102656.62932005821
2767,86248.6025086987
2768,113704.24724357581
2769,136185.24911389386
2770,135697.69606733942
2771,108970.51846292737
2772,117242.31630403824
2773,169725.8767878433
2774,137968.86716107765
2775,100387.51121481744
2776,138131.90453684307
2777,147628.32105991678
2778,93590.24882493645
2779,113260.6296244743
2780,91700.70860759224
2781,93533.94676872913
2782,105659.14035513111
2783,100083.67358991673
2784,116119.5294147903
2785,131048.14788158861
2786,74525.20462984568
2787,114784.8537795579
2788,85245.35108134724
2789,175155.3738477894
2790,85404.2870387696
2791,112384.72365374518
2792,52519.69520899123
2793,116687.76422353393
2794,111505.9261615822
2795,120610.97688611152
2796,100521.43609302923
2797,198281.2295934477
2798,102005.49842732862
2799,106355.6941668528
2800,71790.79873475163
2801,104194.73061035264
2802,120249.47198656847
2803,162440.4530212285
2804,113497.0729555936
2805,89119.36404183444
2806,95998.44630989345
2807,171699.91912372148
2808,141207.59799158893
2809,125967.3728322647
2810,125445.51034589382
2811,156222.72248260299
2812,172316.34638654208
2813,166013.09528644968
2814,168060.41347522355
2815,89562.79233782268
2816,219510.75171128576
2817,149615.038967396
2818,123953.12811768489
2819,184025.49991401762
2820,137378.44473881013
2821,99886.23552150525
2822,168247.66915735093
2823,330646.17763326544
2824,185321.54177966242
2825,144731.2549047213
2826,127854.78024060528
2827,132808.86032776046
2828,235535.96544997697
2829,186910.14105848747
2830,237052.01357021945
2831,170448.74655580198
2832,245844.58097054146
2833,295822.1184587164
2834,228031.78190514637
2835,219063.89110226222
2836,188497.52094027426
2837,150467.71161032026
2838,144826.16593940344
2839,172711.3162114668
2840,208606.65327253315
2841,201451.69666625457
2842,224665.51791137253
2843,147251.71986095043
2844,162054.10338302574
2845,119801.11603564312
2846,205356.19922444306
2847,210710.71326209043
2848,210616.80602676622
2849,198513.42021011128
2850,268042.17713779514
2851,209373.00459457104
2852,234870.9085759691
2853,240409.6881857936
2854,139585.2049080495
2855,201857.35806217804
2856,206569.68412095096
2857,188549.1167478639
2858,210621.38542653946
2859,114961.22190077018
2860,142414.3574801846
2861,128038.0848730167
2862,185139.56959447864
2863,128396.32940923245
2864,239359.7021412518
2865,140552.4507639562
2866,141239.26230147487
2867,115237.0460258171
2868,109492.81818542264
2869,98107.70586933038
2870,112084.09041528238
2871,80950.8065577428
2872,62628.71986241749
2873,101591.6572622127
2874,135422.41454807224
2875,117556.71285091431
2876,151063.85839626164
2877,142613.66694307415
2878,150961.1834830784
2879,136199.9407366269
2880,105501.58615176733
2881,138973.6951330496
2882,180768.78576370713
2883,212560.8299240065
2884,190564.2067253779
2885,173196.7184219365
2886,230951.1073622726
2887,92777.95184466847
2888,135240.38928871843
2889,64100.87806411644
2890,87844.46515039483
2891,140229.44066354184
2892,41708.669239806215
2893,60143.71569096344
2894,55269.969746359886
2895,341157.60329882323
2896,290059.59218468424
2897,196454.76564632062
2898,146570.01075815977
2899,204607.65895947575
2900,160892.4576863171
2901,185894.05928667897
2902,184893.19293922617
2903,308723.43567085726
2904,353086.44474845036
2905,65565.62407613106
2906,201125.189276021
2907,102862.32129638526
2908,132369.8351703003
2909,145874.77271067284
2910,74989.95521679532
2911,86276.97255662396
2912,146792.1366387662
2913,76647.00204091652
2914,77218.17634173406
2915,78419.38605033586
2916,79986.39466403586
2917,166792.57342369456
2918,119432.30756827594
2919,216482.3167335707
